country,countryname,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,candidatename,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm
31,France,10,10,18/11/1962,196211,31621,Union for the New Republic - Gaullists,UNR,60,,106,999,1982.0,,,33.696,0.0,,230.0,465.0,1,10,,374.0,0.0,2.4,0.0,1.6,2.7,0.0,2.4,1.3,0.8,4.5,1.6,4.3,5.6,4.3,0.0,1.3,0.0,1.9,0.0,5.3,1.9,4.8,3.2,1.9,0.0,0.8,0.8,3.7,0.8,4.3,4.5,0.5,0.0,1.3,0.0,0.0,0.3,0.8,3.7,3.5,0.0,2.7,0.0,3.7,0.0,2.1,0.0,2.4,2.7,0.0,0.0,3.2,0.0,1.9,1.3,1.6,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,5.6,3.2,7.2,2.4,2025a,CZGPT1
31,France,10,10,18/11/1962,196211,31622,National Centre of Independents and Peasants - Conservatives,CNIP,60,,106,999,1982.0,,,11.515,0.0,,32.0,465.0,1,10,,156.0,0.0,6.4,0.0,0.0,0.0,1.3,1.3,1.9,3.8,0.0,0.0,7.7,4.5,1.3,3.8,5.1,0.0,1.3,0.0,1.9,5.8,3.8,1.3,1.3,0.0,1.9,0.6,3.2,0.0,1.9,2.6,0.0,0.0,3.8,0.0,0.0,0.6,1.3,4.5,2.6,0.0,3.2,0.0,5.8,0.0,0.0,0.0,0.6,1.3,0.0,0.0,1.9,0.0,4.5,2.6,2.6,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,2.6,9.6,7.1,2.6,2025a,Q27N2H
31,France,10,10,05/03/1967,196703,31220,French Communist Party,PCF,20,,106,999,1982.0,,,22.506,0.0,,72.0,470.0,1,10,,94.0,0.0,0.0,0.0,1.1,0.0,5.3,4.3,1.1,0.0,0.0,1.1,0.0,3.2,0.0,2.1,2.1,0.0,0.0,0.0,0.0,0.0,1.1,5.3,1.1,0.0,1.1,0.0,5.3,0.0,1.1,3.2,3.2,4.3,0.0,0.0,0.0,1.1,3.2,5.3,9.6,0.0,6.4,0.0,0.0,7.4,0.0,0.0,1.1,0.0,1.1,0.0,6.4,0.0,2.1,1.1,1.1,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.2,9.6,0.0,14.9,9.6,2025a,3K9W7L
31,France,10,10,05/03/1967,196703,31320,French Section of the Workers' International,SIFO,30,,106,999,1982.0,,,11.37,1.0,,71.0,470.0,2,10,,134.0,0.0,0.0,0.0,0.7,0.0,4.5,4.5,5.2,3.0,0.0,0.0,4.5,3.7,1.5,4.5,6.0,1.5,1.5,0.7,0.0,0.0,1.5,2.2,3.0,0.0,0.7,0.7,0.0,0.0,1.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.2,7.5,8.2,0.0,6.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,3.7,2.2,0.7,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.0,8.2,0.0,15.7,9.0,2025a,X6SGGM
31,France,10,10,05/03/1967,196703,31421,Radical Socialist Party,RRRS,40,,106,999,1982.0,,,7.53,1.0,,47.0,470.0,2,10,,134.0,0.0,0.0,0.0,0.7,0.0,4.5,4.5,5.2,3.0,0.0,0.0,4.5,3.7,1.5,4.5,6.0,1.5,1.5,0.7,0.0,0.0,1.5,2.2,3.0,0.0,0.7,0.7,0.0,0.0,1.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.2,7.5,8.2,0.0,6.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,3.7,2.2,0.7,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.0,8.2,0.0,15.7,9.0,2025a,H1N2HM
31,France,10,10,05/03/1967,196703,31522,Democratic Centre,CD,50,,106,999,1982.0,,,14.093,0.0,,38.0,470.0,1,10,,42.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,7.1,11.9,0.0,0.0,2.4,9.5,4.8,2.4,9.5,0.0,0.0,4.8,0.0,7.1,4.8,2.4,0.0,0.0,0.0,0.0,2.4,0.0,4.8,9.5,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,2.4,9.5,0.0,0.0,2025a,RH3V7S
31,France,10,10,05/03/1967,196703,31621,Democratic Union of the Fifth Republic - Gaulists,UD-Ve,60,,106,999,1982.0,,,32.953,0.0,,191.0,470.0,1,10,,65.0,0.0,6.2,0.0,1.5,9.2,0.0,9.2,0.0,0.0,9.2,0.0,0.0,1.5,6.2,0.0,0.0,0.0,0.0,4.6,0.0,0.0,3.1,3.1,0.0,0.0,0.0,0.0,9.2,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,1.5,0.0,4.6,1.5,0.0,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,3.1,0.0,10.8,9.2,2025a,CLUYOK
31,France,10,10,05/03/1967,196703,31622,National Centre of Independents and Peasants - Conservatives,CNIP,60,,998,998,,,,3.26,0.0,,7.0,470.0,3,10,,156.0,0.0,6.4,0.0,0.0,0.0,1.3,1.3,1.9,3.8,0.0,0.0,7.7,4.5,1.3,3.8,5.1,0.0,1.3,0.0,1.9,5.8,3.8,1.3,1.3,0.0,1.9,0.6,3.2,0.0,1.9,2.6,0.0,0.0,3.8,0.0,0.0,0.6,1.3,4.5,2.6,0.0,3.2,0.0,5.8,0.0,0.0,0.0,0.6,1.3,0.0,0.0,1.9,0.0,4.5,2.6,2.6,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,2.6,9.6,7.1,2.6,2025a,SCO1PS
31,France,10,10,23/06/1968,196806,31220,French Communist Party,PCF,20,,106,999,1982.0,,,20.024,0.0,,33.0,470.0,1,10,,126.0,0.0,0.0,0.0,2.4,0.0,3.2,4.0,0.0,0.0,2.4,3.2,2.4,5.6,0.0,3.2,0.8,0.0,1.6,1.6,0.8,0.0,0.0,2.4,1.6,0.0,0.0,0.0,1.6,0.0,0.0,2.4,3.2,6.3,0.8,0.0,0.0,1.6,2.4,8.7,7.9,0.0,4.8,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.8,0.0,8.7,0.0,4.0,1.6,2.4,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.1,7.2,0.8,16.6,7.2,2025a,6C4YTG
31,France,10,10,23/06/1968,196806,31320,French Section of the Workers' International,SIFO,30,,106,999,1982.0,,,9.86,1.0,,34.0,470.0,2,10,,59.0,0.0,0.0,0.0,0.0,0.0,3.4,6.8,6.8,0.0,0.0,0.0,3.4,5.1,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,5.1,3.4,0.0,0.0,3.4,0.0,0.0,0.0,3.4,1.7,1.7,0.0,0.0,0.0,0.0,5.1,6.8,8.5,0.0,1.7,0.0,0.0,5.1,0.0,6.8,0.0,0.0,0.0,0.0,5.1,0.0,1.7,3.4,1.7,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.5,10.2,0.0,15.3,10.2,2025a,D1UVRU
31,France,10,10,23/06/1968,196806,31421,Radical Socialist Party,RRRS,40,,106,999,1982.0,,,6.67,1.0,,23.0,470.0,2,10,,59.0,0.0,0.0,0.0,0.0,0.0,3.4,6.8,6.8,0.0,0.0,0.0,3.4,5.1,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,5.1,3.4,0.0,0.0,3.4,0.0,0.0,0.0,3.4,1.7,1.7,0.0,0.0,0.0,0.0,5.1,6.8,8.5,0.0,1.7,0.0,0.0,5.1,0.0,6.8,0.0,0.0,0.0,0.0,5.1,0.0,1.7,3.4,1.7,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.5,10.2,0.0,15.3,10.2,2025a,K4QGKT
31,France,10,10,23/06/1968,196806,31522,Progress and Modern Democracy,PDM,50,,106,999,1982.0,,,10.471,0.0,,26.0,470.0,1,10,,48.0,0.0,0.0,0.0,12.5,0.0,2.1,2.1,8.3,4.2,0.0,0.0,4.2,4.2,4.2,0.0,0.0,0.0,2.1,0.0,4.2,0.0,2.1,0.0,0.0,0.0,0.0,0.0,8.3,0.0,6.3,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.1,0.0,0.0,0.0,6.3,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,4.2,2.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0,0.0,0.0,6.3,4.2,2025a,RY1C5C
31,France,10,10,23/06/1968,196806,31621,Union for the Defence of the Republic - Gaullists,UDR,60,,106,999,1982.0,,,38.029,0.0,,282.0,470.0,1,10,,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,7.8,5.9,9.8,0.0,0.0,0.0,0.0,0.0,13.7,0.0,3.9,3.9,5.9,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,5.9,0.0,11.8,0.0,3.9,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3,9.8,0.0,7.8,0.0,2025a,W3ZSDK
31,France,10,10,23/06/1968,196806,31622,National Centre of Independents and Peasants - Conservatives,CNIP,60,,998,998,,,,1.94,0.0,,8.0,470.0,3,10,,156.0,0.0,6.4,0.0,0.0,0.0,1.3,1.3,1.9,3.8,0.0,0.0,7.7,4.5,1.3,3.8,5.1,0.0,1.3,0.0,1.9,5.8,3.8,1.3,1.3,0.0,1.9,0.6,3.2,0.0,1.9,2.6,0.0,0.0,3.8,0.0,0.0,0.6,1.3,4.5,2.6,0.0,3.2,0.0,5.8,0.0,0.0,0.0,0.6,1.3,0.0,0.0,1.9,0.0,4.5,2.6,2.6,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,2.6,9.6,7.1,2.6,2025a,3DZNK8
31,France,10,10,04/03/1973,197303,31220,French Communist Party,PCF,20,,106,999,1982.0,,,21.41,0.0,,73.0,473.0,1,10,,242.0,0.0,0.0,0.0,1.2,2.5,0.0,3.3,0.0,0.0,3.3,2.1,1.7,7.4,0.4,2.1,0.8,0.0,0.0,0.8,0.8,0.0,0.0,5.8,1.7,0.0,0.0,0.4,1.7,0.8,0.8,1.2,3.7,4.1,0.4,0.0,0.0,1.2,2.1,6.6,5.0,0.0,2.1,0.0,0.0,4.1,1.2,0.0,1.7,0.0,0.0,1.7,6.2,0.0,4.1,2.1,6.6,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.4,11.2,0.4,11.6,3.3,2025a,WSAIC8
31,France,10,10,04/03/1973,197303,31320,Socialist Party,PS,30,,106,999,1982.0,,,19.103,0.0,,89.0,473.0,1,10,,246.0,0.0,0.4,0.8,0.8,0.0,2.4,2.4,1.6,2.0,0.0,0.4,4.1,11.8,1.6,2.4,4.1,0.0,0.0,1.6,0.4,0.4,1.2,3.7,4.1,0.0,0.4,0.0,1.2,0.8,0.8,2.8,4.9,2.0,0.0,0.0,0.0,1.2,0.0,6.9,4.9,0.0,6.1,0.0,0.0,4.9,0.0,0.0,0.0,0.0,3.3,0.0,4.1,0.0,2.0,1.2,2.8,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.5,12.7,0.4,11.8,5.6,2025a,GOD6K1
31,France,10,10,04/03/1973,197303,31523,"Centre, Democracy and Progress",CDP,50,,998,998,,,,3.85,0.0,,21.0,473.0,3,10,,48.0,0.0,0.0,0.0,12.5,0.0,2.1,2.1,8.3,4.2,0.0,0.0,4.2,4.2,4.2,0.0,0.0,0.0,2.1,0.0,4.2,0.0,2.1,0.0,0.0,0.0,0.0,0.0,8.3,0.0,6.3,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.1,0.0,0.0,0.0,6.3,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,4.2,2.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0,0.0,0.0,6.3,4.2,2025a,MCIUHE
31,France,10,10,04/03/1973,197303,31529,Reformers’ Movement,MR,50,,106,999,1982.0,,,13.3,0.0,,30.0,473.0,2,10,,111.0,0.0,1.8,0.0,0.0,0.0,0.9,0.0,1.8,11.7,0.0,0.0,3.6,3.6,0.0,0.0,11.7,0.0,1.8,0.0,0.0,1.8,4.5,1.8,1.8,0.0,0.0,0.0,1.8,0.0,0.0,8.1,0.0,0.0,0.9,0.0,0.0,1.8,0.9,9.0,7.2,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,3.6,0.0,5.4,1.8,1.8,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.7,3.6,2.7,16.2,0.9,2025a,TKKBCN
31,France,10,10,04/03/1973,197303,31621,Union of Democrats for the Republic - Gaullists,UDR,60,,106,999,1982.0,,,25.966,0.0,,178.0,473.0,1,10,,127.0,0.0,0.0,0.0,0.0,2.4,0.0,1.6,1.6,0.0,2.4,0.0,5.5,6.3,2.4,0.0,1.6,0.0,1.6,0.0,8.7,1.6,3.1,1.6,0.8,0.0,0.0,0.0,3.1,0.0,5.5,4.7,0.0,0.0,1.6,0.0,0.0,2.4,3.1,5.5,4.7,0.0,3.1,0.0,4.7,0.0,0.0,0.0,2.4,0.0,0.0,0.0,3.1,0.0,5.5,2.4,1.6,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,2.4,3.2,10.2,1.6,2025a,N4LWT4
31,France,10,10,04/03/1973,197303,31622,National Centre of Independents and Peasants - Conservatives,CNIP,60,,998,998,,,,3.41,0.0,,15.0,473.0,3,10,,156.0,0.0,6.4,0.0,0.0,0.0,1.3,1.3,1.9,3.8,0.0,0.0,7.7,4.5,1.3,3.8,5.1,0.0,1.3,0.0,1.9,5.8,3.8,1.3,1.3,0.0,1.9,0.6,3.2,0.0,1.9,2.6,0.0,0.0,3.8,0.0,0.0,0.6,1.3,4.5,2.6,0.0,3.2,0.0,5.8,0.0,0.0,0.0,0.6,1.3,0.0,0.0,1.9,0.0,4.5,2.6,2.6,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,2.6,9.6,7.1,2.6,2025a,3N8I92
31,France,10,10,12/03/1978,197803,31220,French Communist Party,PCF,20,,106,999,1982.0,,,20.612,0.0,,86.0,474.0,1,10,,254.0,0.0,0.0,0.0,1.6,2.0,0.4,3.5,0.0,0.0,3.9,1.6,2.0,3.1,0.0,2.8,0.8,0.0,0.8,2.0,1.2,0.0,0.0,4.7,3.9,0.0,0.0,0.0,1.6,1.6,1.2,2.4,7.9,3.1,0.0,0.0,0.0,1.6,1.6,8.7,4.7,0.0,3.9,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.8,8.3,0.0,3.1,1.6,5.5,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39.9,16.5,0.0,13.4,3.9,2025a,OPHBEQ
31,France,10,10,12/03/1978,197803,31320,Socialist Party,PS,30,,106,999,1982.0,,,22.789,0.0,,102.0,474.0,1,10,,250.0,0.0,0.8,0.0,1.2,0.0,2.4,3.2,0.0,2.4,0.0,0.8,5.6,10.8,0.8,2.0,3.2,0.0,0.8,0.8,0.4,1.6,1.2,4.0,4.8,0.0,0.8,0.0,1.6,0.8,0.8,2.4,4.8,2.4,0.4,0.0,0.0,1.6,1.6,6.4,5.2,0.0,5.6,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.2,0.4,4.0,0.0,1.6,1.6,2.4,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39.2,13.6,2.0,11.6,5.6,2025a,COQLPG
31,France,10,10,12/03/1978,197803,31621,Rally for the Republic - Gaullists,RPR,60,,106,999,1982.0,,,22.835,0.0,,142.0,474.0,1,10,,146.0,0.0,2.7,0.0,0.7,4.1,0.0,2.7,0.7,1.4,4.1,1.4,6.8,3.4,3.4,0.0,0.0,0.0,0.7,0.0,2.7,4.1,3.4,2.7,2.7,0.0,0.0,1.4,4.8,0.0,1.4,0.0,0.0,0.0,2.7,0.0,0.0,0.7,1.4,5.5,4.1,0.0,2.7,0.0,2.7,0.0,2.7,0.0,2.1,4.1,0.0,1.4,1.4,0.0,2.7,2.7,2.7,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,5.4,6.8,9.6,2.7,2025a,ACCFCA
31,France,10,10,12/03/1978,197803,31622,National Centre of Independents and Peasants - Conservatives,CNIP,60,,998,998,,,,1.87,0.0,,10.0,474.0,3,10,,156.0,0.0,6.4,0.0,0.0,0.0,1.3,1.3,1.9,3.8,0.0,0.0,7.7,4.5,1.3,3.8,5.1,0.0,1.3,0.0,1.9,5.8,3.8,1.3,1.3,0.0,1.9,0.6,3.2,0.0,1.9,2.6,0.0,0.0,3.8,0.0,0.0,0.6,1.3,4.5,2.6,0.0,3.2,0.0,5.8,0.0,0.0,0.0,0.6,1.3,0.0,0.0,1.9,0.0,4.5,2.6,2.6,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,2.6,9.6,7.1,2.6,2025a,S1OJPB
31,France,10,10,12/03/1978,197803,31624,Union for French Democracy,UDF,60,,998,998,,,,22.017,0.0,,124.0,474.0,3,10,,55.0,1.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.636,0.0,0.0,5.455,0.0,5.455,1.818,0.0,1.818,3.636,0.0,0.0,0.0,3.636,0.0,1.818,5.455,5.455,3.636,0.0,0.0,20.0,0.0,0.0,5.455,5.455,0.0,3.636,3.636,7.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.909,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.909,0.0,21.818,3.636,0.0,2025a,2NQ9TT
31,France,10,10,14/06/1981,198106,31220,French Communist Party,PCF,20,,106,999,1982.0,,,16.126,0.0,,43.0,474.0,1,10,,84.0,0.0,1.2,1.2,0.0,0.0,1.2,3.6,1.2,0.0,0.0,0.0,2.4,7.1,0.0,0.0,2.4,0.0,1.2,1.2,1.2,0.0,4.8,3.6,0.0,0.0,3.6,0.0,1.2,2.4,1.2,2.4,6.0,6.0,0.0,0.0,0.0,1.2,2.4,10.7,3.6,0.0,2.4,0.0,2.4,0.0,0.0,0.0,1.2,0.0,0.0,0.0,6.0,0.0,2.4,2.4,3.6,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.3,9.6,0.0,14.3,6.0,2025a,1U5ZLH
31,France,10,10,14/06/1981,198106,31320,Socialist Party,PS,30,,106,999,1982.0,,,36.57,0.0,,268.0,474.0,1,10,,132.0,0.0,2.6,0.0,1.7,0.9,2.6,2.6,2.6,2.6,1.7,0.0,4.3,6.1,0.0,7.0,8.7,0.0,0.0,0.0,0.0,0.0,0.9,3.5,0.9,0.0,0.0,0.0,0.9,1.7,1.7,0.9,0.9,5.2,0.0,0.0,0.0,0.0,7.8,5.2,2.6,0.0,3.5,0.0,0.0,4.3,0.0,2.6,0.0,0.0,1.7,0.0,1.7,0.0,1.7,0.9,5.2,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.8,5.3,0.0,7.8,5.2,2025a,5X7KN1
31,France,10,10,14/06/1981,198106,31621,Union for a New Majority - Gaullists/Conservatives,,60,,106,999,1982.0,,,21.242,0.0,,80.0,474.0,2,10,,112.0,0.0,1.8,0.0,0.0,2.7,0.0,0.0,0.9,0.0,0.0,0.0,6.3,5.4,0.9,0.0,1.8,0.0,0.9,0.0,1.8,6.3,4.5,0.0,0.0,0.0,0.0,0.9,4.5,0.9,4.5,2.7,0.0,0.0,4.5,0.0,0.0,0.9,1.8,6.3,10.7,0.0,4.5,0.0,3.6,0.0,0.0,0.0,0.9,5.4,1.8,0.0,0.9,0.0,4.5,2.7,0.9,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,0.0,10.8,17.0,0.0,2025a,H4G9AE
31,France,10,10,14/06/1981,198106,31622,Union for a New Majority - Conservatives/Gaullists,,60,,106,999,1982.0,,,2.72,0.0,,10.0,474.0,2,10,,112.0,0.0,1.8,0.0,0.0,2.7,0.0,0.0,0.9,0.0,0.0,0.0,6.3,5.4,0.9,0.0,1.8,0.0,0.9,0.0,1.8,6.3,4.5,0.0,0.0,0.0,0.0,0.9,4.5,0.9,4.5,2.7,0.0,0.0,4.5,0.0,0.0,0.9,1.8,6.3,10.7,0.0,4.5,0.0,3.6,0.0,0.0,0.0,0.9,5.4,1.8,0.0,0.9,0.0,4.5,2.7,0.9,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,0.0,10.8,17.0,0.0,2025a,BY3C7A
31,France,10,10,14/06/1981,198106,31624,Union for French Democracy,UDF,60,,998,998,,,,18.945,0.0,,59.0,474.0,3,10,,55.0,1.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.636,0.0,0.0,5.455,0.0,5.455,1.818,0.0,1.818,3.636,0.0,0.0,0.0,3.636,0.0,1.818,5.455,5.455,3.636,0.0,0.0,20.0,0.0,0.0,5.455,5.455,0.0,3.636,3.636,7.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.909,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.909,0.0,21.818,3.636,0.0,2025a,WYFZJ7
31,France,10,10,16/03/1986,198603,31220,French Communist Party,PCF,20,,106,999,1989.0,,,9.688,0.0,,32.0,556.0,1,10,,119.0,0.0,0.0,0.8,0.0,0.0,0.8,2.5,4.2,0.0,0.8,0.8,4.2,5.9,0.0,1.7,1.7,0.0,0.8,1.7,0.0,0.0,4.2,2.5,0.8,0.0,1.7,0.0,4.2,1.7,0.8,1.7,6.7,1.7,0.0,0.0,0.0,0.8,1.7,12.6,5.9,0.0,3.4,0.0,0.8,0.0,0.0,0.8,2.5,2.5,2.5,0.0,4.2,0.0,1.7,1.7,1.7,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.1,10.0,0.0,18.5,4.1,2025a,FILZYU
